order_id,order_date,customer_id,segment,category,sub_category,sales,quantity,profit
CA-2016-159940,2016-07-07,BF-11020,Corporate,Furniture,Chairs,"253.372,00",2,"-144.784,00"
CA-2017-119669,2017-01-24,TP-21130,Consumer,Office Supplies,Fasteners,5.67,3,"1.134,00"
US-2014-164616,2014-08-19,MS-17770,Consumer,Office Supplies,Binders,"76.776,00",4,"-588.616,00"
US-2014-164616,2014-08-19,MS-17770,Consumer,Office Supplies,Supplies,"9.184,00",2,"1.148,00"
CA-2015-148628,2015-12-06,KM-16375,Home Office,Office Supplies,Paper,32.75,5,"15.065,00"
CA-2016-118052,2016-05-06,BE-11455,Home Office,Office Supplies,Fasteners,"7.216,00",2,"1.913.142,00"
CA-2016-118052,2016-05-06,BE-11455,Home Office,Office Supplies,Paper,"49.568,00",2,15.49
CA-2016-118052,2016-05-06,BE-11455,Home Office,Furniture,Furnishings,"54.712,00",7,"1.593.859,00"
US-2017-117534,2017-03-25,CV-12295,Consumer,Office Supplies,Appliances,176.04,4,"457.704,00"
US-2017-117534,2017-03-25,CV-12295,Consumer,Office Supplies,Art,"43.877,00",9,"1.079.750,00"
US-2017-117534,2017-03-25,CV-12295,Consumer,Office Supplies,Binders,185.92,4,"62.748,00"
US-2017-117534,2017-03-25,CV-12295,Consumer,Technology,Phones,"211.168,00",4,"158.376,00"
US-2017-117534,2017-03-25,CV-12295,Consumer,Technology,Copiers,"479.984,00",2,"59.998,00"
CA-2015-145065,2015-12-12,DK-13375,Consumer,Office Supplies,Fasteners,7.86,2,"1.554.534,00"
CA-2015-145065,2015-12-12,DK-13375,Consumer,Office Supplies,Binders,"24.448,00",2,"2.456.105,00"
US-2015-127040,2015-12-06,SG-20605,Consumer,Office Supplies,Paper,6.48,1,"-290.672,00"
US-2015-127040,2015-12-06,SG-20605,Consumer,Office Supplies,Paper,41.86,7,"205.114,00"
US-2015-127040,2015-12-06,SG-20605,Consumer,Technology,Accessories,1619.91,9,"971.946,00"
US-2015-127040,2015-12-06,SG-20605,Consumer,Furniture,Furnishings,113.92,4,"421.504,00"
CA-2016-128111,2016-03-17,CS-12355,Consumer,Office Supplies,Art,39.68,2,"463.403,00"
CA-2015-137897,2015-11-14,PJ-18835,Corporate,Technology,Accessories,37.6,2,"2.256,00"
CA-2015-137897,2015-11-14,PJ-18835,Corporate,Technology,Accessories,59.9,2,23.96
CA-2015-137897,2015-11-14,PJ-18835,Corporate,Office Supplies,Paper,"37,00",5,16.65
CA-2017-169264,2017-08-14,NP-18700,Consumer,Office Supplies,Labels,5.76,2,"2.309.826,00"
CA-2017-169264,2017-08-14,NP-18700,Consumer,Office Supplies,Art,16.68,6,"536.269,00"
CA-2017-147361,2017-09-09,SB-20290,Corporate,Office Supplies,Storage,628.81,7,"1.410.903,00"
CA-2017-147361,2017-09-09,SB-20290,Corporate,Office Supplies,Storage,56.45,5,"14.677,00"
CA-2017-145877,2017-04-01,AS-10090,Consumer,Office Supplies,Storage,94.2,6,23.55
CA-2017-145877,2017-04-01,AS-10090,Consumer,Office Supplies,Envelopes,"43.949,00",5,"13.348,00"
US-2016-110170,2016-09-27,HM-14860,Corporate,Furniture,Bookcases,"9.566.648,00",7,"-2.250.976,00"
CA-2017-108574,2017-10-07,MG-18145,Consumer,Technology,Accessories,1115.91,9,"2.008.638,00"
CA-2017-108574,2017-10-07,MG-18145,Consumer,Technology,Phones,"128.744,00",7,"-289.674,00"
CA-2017-108574,2017-10-07,MG-18145,Consumer,Technology,Phones,79.92,10,"26.973,00"
CA-2017-144589,2017-01-20,TM-21010,Consumer,Office Supplies,Art,"43.885,00",5,"7.986,00"
CA-2017-144589,2017-01-20,TM-21010,Consumer,Technology,Phones,"359.976,00",3,"1.304.913,00"
CA-2017-155985,2017-03-23,BE-11335,Home Office,Furniture,Furnishings,211.84,8,"762.624,00"
CA-2014-162684,2014-08-01,AS-10630,Home Office,Office Supplies,Fasteners,5.68,2,"1.917,00"
CA-2015-142041,2015-06-07,EM-13810,Corporate,Office Supplies,Binders,7.52,5,"2.632,00"
CA-2014-151295,2014-11-12,JA-15970,Consumer,Office Supplies,Paper,11.96,2,"2.448.708,00"
CA-2014-151295,2014-11-12,JA-15970,Consumer,Furniture,Tables,"629.064,00",3,"314.532,00"
CA-2016-156300,2016-12-29,TB-21595,Consumer,Furniture,Chairs,754.45,5,"60.356,00"
CA-2015-146087,2015-07-06,PP-18955,Home Office,Furniture,Bookcases,301.96,2,"60.392,00"
CA-2017-168655,2017-10-12,ML-18040,Corporate,Technology,Accessories,"595,00",5,95.2
CA-2017-168655,2017-10-12,ML-18040,Corporate,Office Supplies,Binders,"79.872,00",3,"29.952,00"
CA-2016-107202,2016-05-21,LC-16930,Corporate,Technology,Machines,"181.253,00",10,179.73
CA-2017-159597,2017-11-09,MC-17590,Corporate,Office Supplies,Storage,63.56,2,"3.178,00"
CA-2017-159597,2017-11-09,MC-17590,Corporate,Technology,Accessories,99.99,1,"439.956,00"
CA-2016-155551,2016-04-18,CR-12580,Home Office,Office Supplies,Storage,"230.376,00",3,"-489.549,00"
CA-2016-155551,2016-04-18,CR-12580,Home Office,Office Supplies,Paper,"9.664,00",2,"261.575,00"
US-2017-147669,2017-12-25,SV-20935,Consumer,Technology,Accessories,"158.928,00",7,"417.186,00"
US-2017-147669,2017-12-25,SV-20935,Consumer,Office Supplies,Binders,"13.023,00",1,"-104.184,00"
US-2017-147669,2017-12-25,SV-20935,Consumer,Furniture,Tables,273.06,2,"-104.673,00"
US-2017-147669,2017-12-25,SV-20935,Consumer,Office Supplies,Fasteners,"39.312,00",13,"2.142.119,00"
CA-2016-169922,2016-06-11,MZ-17515,Corporate,Office Supplies,Binders,"1.344,00",4,"-21.504,00"
CA-2016-169922,2016-06-11,MZ-17515,Corporate,Office Supplies,Binders,"8.272,00",4,"-136.488,00"
CA-2016-169922,2016-06-11,MZ-17515,Corporate,Furniture,Furnishings,"12.544,00",7,"-90.944,00"
CA-2017-100748,2017-05-13,RB-19795,Home Office,Office Supplies,Labels,58.48,8,"274.856,00"
CA-2017-129805,2017-12-28,HM-14860,Corporate,Furniture,Furnishings,"43.928,00",2,"3.034,00"
CA-2014-148586,2014-03-25,AZ-10750,Consumer,Furniture,Chairs,"366.786,00",7,"652.064,00"
US-2017-112613,2017-05-28,JH-15910,Consumer,Technology,Phones,"54.368,00",4,"-410.440,00"
CA-2015-154746,2015-11-14,PJ-18835,Corporate,Office Supplies,Envelopes,33.96,2,16.98
CA-2015-154746,2015-11-14,PJ-18835,Corporate,Office Supplies,Appliances,826.11,3,"3.221.829,00"
CA-2017-140053,2017-07-03,CA-12265,Consumer,Furniture,Furnishings,545.85,9,"1.146.285,00"
CA-2014-164210,2014-11-18,PW-19240,Consumer,Furniture,Tables,145.98,2,"-992.664,00"
CA-2014-164210,2014-11-18,PW-19240,Consumer,Office Supplies,Paper,"35.808,00",4,"1.252.388,00"
CA-2017-139948,2017-07-17,SW-20455,Consumer,Furniture,Furnishings,"7.904,00",2,"-59.867,00"
CA-2016-146934,2016-05-22,AF-10870,Consumer,Technology,Phones,"345,00",5,86.25
CA-2016-146934,2016-05-22,AF-10870,Consumer,Furniture,Tables,"174.286,00",2,"-199.184,00"
CA-2016-146934,2016-05-22,AF-10870,Consumer,Office Supplies,Appliances,662.84,4,"1.723.384,00"
CA-2016-146934,2016-05-22,AF-10870,Consumer,Technology,Accessories,95.1,5,"30.432,00"
CA-2016-146934,2016-05-22,AF-10870,Consumer,Office Supplies,Envelopes,26.88,6,"2.602.324,00"
CA-2016-146934,2016-05-22,AF-10870,Consumer,Technology,Phones,257.98,2,"748.142,00"
CA-2015-100573,2015-09-25,AM-10705,Consumer,Office Supplies,Envelopes,17.48,2,"93.717,00"
CA-2016-119165,2016-10-31,BD-11320,Consumer,Furniture,Chairs,"492.835,00",5,"-14.081,00"
CA-2015-128027,2015-09-14,CM-12385,Consumer,Office Supplies,Storage,269.49,3,"729.877,00"
CA-2016-140207,2016-11-05,CS-12400,Home Office,Office Supplies,Binders,"44.194,00",5,"9.828,00"
CA-2017-140949,2017-03-17,DB-13405,Consumer,Office Supplies,Labels,18.75,5,"9,00"
CA-2017-140949,2017-03-17,DB-13405,Consumer,Technology,Phones,119.7,6,"31.122,00"
CA-2017-140949,2017-03-17,DB-13405,Consumer,Office Supplies,Binders,"9.144,00",3,"-379.425,00"
CA-2017-140949,2017-03-17,DB-13405,Consumer,Technology,Accessories,57.06,3,"182.592,00"
CA-2017-140949,2017-03-17,DB-13405,Consumer,Technology,Accessories,71.6,8,"13.604,00"
CA-2017-140949,2017-03-17,DB-13405,Consumer,Office Supplies,Storage,107.44,8,"279.344,00"
CA-2017-140949,2017-03-17,DB-13405,Consumer,Office Supplies,Labels,7.31,1,"897.462,00"
CA-2017-140949,2017-03-17,DB-13405,Consumer,Office Supplies,Art,59.1,6,"22.458,00"
CA-2017-140949,2017-03-17,DB-13405,Consumer,Office Supplies,Storage,46.53,3,"-336.417,00"
CA-2017-138548,2017-08-15,JG-15160,Consumer,Office Supplies,Appliances,97.84,2,"254.384,00"
CA-2015-142419,2015-07-11,SC-20380,Consumer,Office Supplies,Paper,29.97,3,"134.865,00"
CA-2015-142419,2015-07-11,SC-20380,Consumer,Office Supplies,Binders,"98.352,00",3,"344.232,00"
CA-2017-148691,2017-12-03,CS-12460,Consumer,Office Supplies,Binders,83.92,5,"29.372,00"
CA-2017-148691,2017-12-03,CS-12460,Consumer,Office Supplies,Binders,"14.624,00",2,"-261.391,00"
CA-2017-148691,2017-12-03,CS-12460,Consumer,Technology,Phones,136.99,1,"369.873,00"
CA-2017-148691,2017-12-03,CS-12460,Consumer,Office Supplies,Labels,3.15,1,"1.512,00"
CA-2017-128755,2017-05-04,MK-18160,Consumer,Office Supplies,Paper,"44.144,00",1,"-330.452,00"
CA-2017-128755,2017-05-04,MK-18160,Consumer,Office Supplies,Storage,571.44,4,"1.657.176,00"
CA-2017-128755,2017-05-04,MK-18160,Consumer,Office Supplies,Paper,32.4,5,"15.552,00"
CA-2017-128755,2017-05-04,MK-18160,Consumer,Office Supplies,Storage,16.91,1,"1.372.309,00"
US-2016-135923,2016-01-22,CM-11935,Consumer,Furniture,Furnishings,"14.272,00",8,"334.655,00"
US-2016-135923,2016-01-22,CM-11935,Consumer,Furniture,Bookcases,"451.136,00",4,"-676.704,00"
US-2016-135923,2016-01-22,CM-11935,Consumer,Office Supplies,Appliances,"64.864,00",4,"1.082.733,00"
CA-2016-114972,2016-11-03,PF-19225,Consumer,Furniture,Chairs,"217.584,00",2,"-299.178,00"
CA-2016-114972,2016-11-03,PF-19225,Consumer,Technology,Accessories,82.95,5,"290.325,00"
CA-2016-114972,2016-11-03,PF-19225,Consumer,Office Supplies,Labels,87.71,7,"412.237,00"
CA-2016-114972,2016-11-03,PF-19225,Consumer,Office Supplies,Appliances,1101.48,4,"4.295.772,00"
CA-2017-102750,2017-09-04,GM-14695,Corporate,Furniture,Tables,"1.322.352,00",3,"-991.764,00"
CA-2014-145212,2014-09-13,DC-12850,Consumer,Office Supplies,Art,5.46,3,"1.038.021,00"
CA-2017-141992,2017-06-19,FO-14305,Consumer,Office Supplies,Supplies,"11.184,00",1,"8.388,00"
CA-2017-141992,2017-06-19,FO-14305,Consumer,Office Supplies,Storage,"153.584,00",2,"-326.366,00"
CA-2017-147956,2017-12-24,AH-10210,Consumer,Office Supplies,Storage,1003.62,6,"0,00"
CA-2017-126067,2017-08-28,KN-16705,Home Office,Technology,Phones,"35.168,00",4,"875.428,00"
CA-2017-126067,2017-08-28,KN-16705,Home Office,Furniture,Tables,1137.75,5,"250.305,00"
CA-2017-126067,2017-08-28,KN-16705,Home Office,Office Supplies,Binders,99.68,5,"32.396,00"
CA-2017-126067,2017-08-28,KN-16705,Home Office,Office Supplies,Art,5.56,2,"933.562,00"
CA-2015-104514,2015-01-02,CB-12535,Corporate,Office Supplies,Storage,85.52,2,"222.352,00"
CA-2015-104514,2015-01-02,CB-12535,Corporate,Office Supplies,Art,9.84,3,"1.704.985,00"
CA-2015-104514,2015-01-02,CB-12535,Corporate,Office Supplies,Paper,"43.941,00",3,"1.567.867,00"
CA-2015-141040,2015-10-09,TB-21250,Consumer,Technology,Phones,631.96,4,"3.033.408,00"
CA-2015-141040,2015-10-09,TB-21250,Consumer,Office Supplies,Paper,23.92,4,"10.764,00"
CA-2014-113579,2014-12-13,KD-16345,Consumer,Office Supplies,Paper,90.24,6,"415.104,00"
CA-2014-144624,2014-11-19,JM-15865,Consumer,Technology,Phones,4548.81,7,"12.281.787,00"
CA-2016-146206,2016-09-10,KT-16480,Consumer,Furniture,Tables,300.93,5,"-34.392,00"
CA-2016-146206,2016-09-10,KT-16480,Consumer,Technology,Phones,719.96,5,"53.997,00"
CA-2014-136644,2014-06-16,SC-20575,Consumer,Furniture,Chairs,647.84,8,"32.392,00"
CA-2015-122371,2015-09-26,BS-11800,Home Office,Office Supplies,Storage,64.17,3,"186.093,00"
CA-2015-122371,2015-09-26,BS-11800,Home Office,Office Supplies,Envelopes,124.46,2,"584.962,00"
CA-2016-126935,2016-05-19,BT-11395,Corporate,Office Supplies,Binders,"9.584,00",1,"600.520,00"
US-2017-133781,2017-06-22,DC-12850,Consumer,Office Supplies,Envelopes,"37.608,00",3,"1.836.410,00"
CA-2017-131618,2017-06-17,LS-17200,Corporate,Office Supplies,Paper,"12.224,00",2,"881.057,00"
CA-2017-131618,2017-06-17,LS-17200,Corporate,Office Supplies,Binders,"2.304,00",4,"-35.712,00"
CA-2017-131618,2017-06-17,LS-17200,Corporate,Office Supplies,Binders,9.36,4,-16.38
CA-2016-149482,2016-11-14,RR-19315,Consumer,Office Supplies,Labels,7.38,2,"1.017.627,00"
CA-2014-143917,2014-07-25,KL-16645,Consumer,Office Supplies,Storage,53.72,4,"150.416,00"
CA-2014-143917,2014-07-25,KL-16645,Consumer,Office Supplies,Supplies,8187.65,5,"327.506,00"
CA-2014-143917,2014-07-25,KL-16645,Consumer,Furniture,Furnishings,77.92,8,"342.848,00"
CA-2015-120397,2015-07-02,RB-19435,Consumer,Office Supplies,Appliances,"32.784,00",4,"-852.384,00"
CA-2017-163902,2017-03-02,MY-17380,Corporate,Technology,Phones,"196.776,00",3,"147.582,00"
CA-2017-163902,2017-03-02,MY-17380,Corporate,Technology,Accessories,479.94,6,"527.934,00"
CA-2016-136812,2016-11-18,AW-10930,Home Office,Office Supplies,Storage,1117.92,4,"55.896,00"
CA-2015-102722,2015-04-18,KW-16570,Consumer,Technology,Accessories,106.5,6,"41.535,00"
CA-2017-155089,2017-12-02,DB-12910,Home Office,Office Supplies,Binders,45.66,5,"-33.484,00"
CA-2016-124506,2016-11-11,BB-11545,Corporate,Technology,Accessories,"95.968,00",4,"35.065,00"
CA-2016-124506,2016-11-11,BB-11545,Corporate,Furniture,Chairs,"47.992,00",2,"-20.568,00"
CA-2014-106572,2014-09-05,NP-18700,Consumer,Office Supplies,Storage,264.32,2,"19.824,00"
CA-2014-128888,2014-11-15,PB-19105,Consumer,Office Supplies,Envelopes,"604.656,00",9,"2.040.714,00"
CA-2017-123134,2017-05-02,DW-13585,Corporate,Furniture,Furnishings,129.93,3,"12.993,00"
CA-2016-124352,2016-10-15,CD-12790,Home Office,Office Supplies,Labels,20.16,7,"2.514.575,00"
CA-2016-124352,2016-10-15,CD-12790,Home Office,Office Supplies,Labels,29.46,6,"144.354,00"
CA-2016-124352,2016-10-15,CD-12790,Home Office,Office Supplies,Appliances,868.59,3,"2.518.911,00"
CA-2016-124352,2016-10-15,CD-12790,Home Office,Office Supplies,Paper,12.96,2,"112.648,00"
CA-2016-124352,2016-10-15,CD-12790,Home Office,Technology,Phones,"43.956,00",1,"1.375,00"
CA-2016-124352,2016-10-15,CD-12790,Home Office,Office Supplies,Binders,121.6,4,"55.936,00"
CA-2015-124541,2015-04-06,TT-21220,Consumer,Office Supplies,Art,"42.048,00",9,"5.256,00"
CA-2015-124541,2015-04-06,TT-21220,Consumer,Technology,Accessories,"25.488,00",2,"987.708,00"
CA-2015-124541,2015-04-06,TT-21220,Consumer,Office Supplies,Binders,"44.080,00",3,"-12.075,00"
CA-2015-124541,2015-04-06,TT-21220,Consumer,Office Supplies,Binders,"9.648,00",6,"-16.884,00"
CA-2015-124541,2015-04-06,TT-21220,Consumer,Office Supplies,Paper,"7.968,00",2,"2.550.887,00"
CA-2014-108707,2014-10-24,DB-12910,Home Office,Office Supplies,Paper,"10.368,00",2,"1.602.746,00"
CA-2014-111500,2014-08-17,DJ-13510,Corporate,Office Supplies,Paper,114.2,5,"52.532,00"
CA-2014-111500,2014-08-17,DJ-13510,Corporate,Office Supplies,Binders,17.96,4,"261.728,00"
CA-2014-111500,2014-08-17,DJ-13510,Corporate,Office Supplies,Fasteners,12.67,7,"1.355.873,00"
CA-2014-111500,2014-08-17,DJ-13510,Corporate,Technology,Accessories,339.96,4,"1.223.856,00"
US-2017-117723,2017-08-15,DL-13495,Corporate,Office Supplies,Storage,"1.801.632,00",6,"-337.806,00"
CA-2015-143238,2015-09-06,LO-17170,Corporate,Technology,Accessories,46.32,4,"180.648,00"
CA-2015-168746,2015-01-27,SV-20365,Consumer,Furniture,Chairs,"181.986,00",2,"-545.958,00"
CA-2015-168746,2015-01-27,SV-20365,Consumer,Technology,Phones,"431.976,00",4,"-1.007.944,00"
CA-2015-168746,2015-01-27,SV-20365,Consumer,Technology,Phones,155.37,1,"-36.253,00"
CA-2015-113404,2015-07-16,EM-13810,Corporate,Furniture,Chairs,"1.348.704,00",6,"-2.191.644,00"
CA-2015-113404,2015-07-16,EM-13810,Corporate,Furniture,Chairs,"700.152,00",3,"787.671,00"
CA-2016-144792,2016-04-30,KD-16615,Corporate,Furniture,Furnishings,"111.888,00",7,"223.776,00"
CA-2014-164385,2014-09-26,NB-18580,Corporate,Office Supplies,Appliances,"143.952,00",3,"143.952,00"
US-2016-114174,2016-09-08,AP-10720,Home Office,Furniture,Bookcases,173.94,3,"139.152,00"
US-2016-114174,2016-09-08,AP-10720,Home Office,Office Supplies,Labels,14.76,4,"2.729.246,00"
CA-2017-108070,2017-04-16,JE-15745,Consumer,Office Supplies,Storage,205.92,4,"-477.704,00"
CA-2017-108070,2017-04-16,JE-15745,Consumer,Furniture,Bookcases,"102.833,00",1,"-6.049,00"
US-2015-128090,2015-08-16,JM-15865,Consumer,Office Supplies,Art,"2.304,00",1,"2.592,00"
US-2015-128090,2015-08-16,JM-15865,Consumer,Technology,Phones,1879.96,5,"2.114.955,00"
US-2015-128090,2015-08-16,JM-15865,Consumer,Office Supplies,Paper,"313.024,00",8,"1.056.456,00"
US-2015-128090,2015-08-16,JM-15865,Consumer,Office Supplies,Labels,"43.926,00",2,"1.764,00"
CA-2017-101042,2017-11-19,AB-10105,Consumer,Furniture,Furnishings,821.88,6,"2.136.888,00"
CA-2017-101042,2017-11-19,AB-10105,Consumer,Office Supplies,Binders,21.96,2,"2.083.619,00"
CA-2016-155439,2016-09-14,PN-18775,Home Office,Office Supplies,Paper,25.92,4,"919.287,00"
CA-2016-118626,2016-08-15,JC-15775,Consumer,Technology,Phones,"705.544,00",7,"705.544,00"
CA-2015-111458,2015-09-26,PF-19165,Consumer,Technology,Accessories,"50,00",2,"12,00"
US-2016-126844,2016-10-08,BW-11110,Corporate,Furniture,Furnishings,"51.712,00",8,-32.32
US-2015-112508,2015-03-24,BP-11185,Corporate,Office Supplies,Appliances,"6.992,00",2,"5.244,00"
CA-2015-147788,2015-05-31,TM-21010,Consumer,Furniture,Bookcases,1406.86,7,"140.686,00"
CA-2015-147788,2015-05-31,TM-21010,Consumer,Office Supplies,Labels,15.75,5,7.56
CA-2015-147788,2015-05-31,TM-21010,Consumer,Office Supplies,Storage,323.1,2,"61.389,00"
CA-2015-144288,2015-12-25,MB-17305,Consumer,Office Supplies,Labels,"9.216,00",4,"550.847,00"
CA-2015-144288,2015-12-25,MB-17305,Consumer,Office Supplies,Paper,"10.368,00",2,"1.602.746,00"
CA-2015-110632,2015-03-17,HR-14830,Corporate,Technology,Accessories,"43.876,00",1,"1.875.918,00"
CA-2015-110632,2015-03-17,HR-14830,Corporate,Office Supplies,Storage,33.82,2,"-213.787,00"
CA-2017-109589,2017-12-21,BD-11635,Consumer,Technology,Accessories,"71,00",4,27.69
CA-2017-123967,2017-11-01,SF-20200,Consumer,Office Supplies,Binders,"44.190,00",5,7.85
CA-2017-123967,2017-11-01,SF-20200,Consumer,Furniture,Tables,2665.62,9,"2.399.058,00"
CA-2017-148929,2017-09-07,SP-20620,Corporate,Office Supplies,Storage,478.08,8,"1.338.624,00"
CA-2017-134404,2017-12-27,DR-12880,Corporate,Technology,Phones,"164.388,00",2,"-356.174,00"
CA-2017-134404,2017-12-27,DR-12880,Corporate,Office Supplies,Art,"13.248,00",4,"1.655.341,00"
CA-2017-109778,2017-07-16,VM-21685,Home Office,Office Supplies,Art,"2.912,00",2,0.91
CA-2016-155845,2016-08-12,CM-12235,Consumer,Technology,Accessories,"1.399.944,00",7,"524.979,00"
CA-2017-145128,2017-07-09,SM-20320,Home Office,Furniture,Furnishings,526.45,5,"31.587,00"
CA-2014-129091,2014-11-22,RA-19885,Corporate,Office Supplies,Envelopes,16.23,3,"2.785.887,00"
CA-2014-129091,2014-11-22,RA-19885,Corporate,Office Supplies,Binders,319.9,5,"156.751,00"
CA-2014-129091,2014-11-22,RA-19885,Corporate,Office Supplies,Envelopes,11.36,2,"545.065,00"
CA-2014-129091,2014-11-22,RA-19885,Corporate,Office Supplies,Appliances,675.12,3,"2.903.016,00"
US-2014-155502,2014-01-26,SD-20485,Home Office,Furniture,Furnishings,62.82,3,"307.818,00"
US-2014-155502,2014-01-26,SD-20485,Home Office,Office Supplies,Storage,489.92,8,"0,00"
US-2014-155502,2014-01-26,SD-20485,Home Office,Office Supplies,Paper,19.44,3,"515.968,00"
US-2014-155502,2014-01-26,SD-20485,Home Office,Office Supplies,Paper,16.68,2,8.34
US-2014-155502,2014-01-26,SD-20485,Home Office,Technology,Phones,155.35,13,"0,00"
US-2014-155502,2014-01-26,SD-20485,Home Office,Furniture,Furnishings,12.42,3,"1.027.154,00"
US-2014-155502,2014-01-26,SD-20485,Home Office,Technology,Phones,187.98,2,"526.344,00"
CA-2015-121041,2015-11-03,CS-12250,Corporate,Office Supplies,Envelopes,"6.608,00",2,"-154.830,00"
CA-2017-131695,2017-06-30,RA-19285,Consumer,Office Supplies,Storage,248.57,7,"671.139,00"
CA-2017-131695,2017-06-30,RA-19285,Consumer,Furniture,Furnishings,22.23,1,"2.159.559,00"
CA-2016-137729,2016-05-05,BF-11005,Home Office,Office Supplies,Storage,5.98,1,"-633.328,00"
CA-2016-137729,2016-05-05,BF-11005,Home Office,Technology,Phones,"246.168,00",3,"215.397,00"
US-2016-115455,2016-09-08,SE-20110,Consumer,Furniture,Furnishings,"14.136,00",2,"-77.748,00"
US-2016-115455,2016-09-08,SE-20110,Consumer,Furniture,Tables,601.47,3,"-300.735,00"
CA-2017-128300,2017-11-24,RS-19765,Corporate,Technology,Phones,79.1,2,39.55
CA-2017-128300,2017-11-24,RS-19765,Corporate,Office Supplies,Binders,327.84,8,"1.573.632,00"
CA-2017-149048,2017-05-13,BM-11650,Corporate,Office Supplies,Envelopes,180.96,2,"81.432,00"
CA-2017-149048,2017-05-13,BM-11650,Corporate,Office Supplies,Binders,914.97,3,"4.117.365,00"
CA-2017-149048,2017-05-13,BM-11650,Corporate,Technology,Phones,587.97,3,"1.587.519,00"
CA-2017-149048,2017-05-13,BM-11650,Corporate,Office Supplies,Storage,530.34,2,"954.612,00"
CA-2017-149048,2017-05-13,BM-11650,Corporate,Office Supplies,Paper,14.94,3,"477.190,00"
CA-2017-108553,2017-04-23,SK-19990,Consumer,Office Supplies,Appliances,121.94,2,"353.626,00"
CA-2017-108553,2017-04-23,SK-19990,Consumer,Office Supplies,Supplies,122.71,7,"36.813,00"
CA-2016-165848,2016-06-04,EN-13780,Consumer,Office Supplies,Paper,14.94,3,"-614.155,00"
CA-2016-165848,2016-06-04,EN-13780,Consumer,Technology,Machines,1349.85,3,"3.644.595,00"
CA-2016-165848,2016-06-04,EN-13780,Consumer,Furniture,Bookcases,"136.784,00",1,"-221.214,00"
